ESTU_GENERO,ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_TIENEINTERNET,FAMI_TIENESERVICIOTV,FAMI_TIENECOMPUTADOR,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,COLE_AREA_UBICACION,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,PROMEDIO_AREAS,DESVIACION_AREAS,BRECHA_MEJOR_PEOR,MEJOR_AREA,PEOR_AREA,TIENE_INTERNET_Y_TV,INDICE_RECURSOS_HOGAR,DEDICACION_TOTAL_MIN,ZONA_RURAL,NIVEL_INGLES,Z_LECTURA_CRITICA,Z_MATEMATICAS,Z_C_NATURALES,Z_SOCIALES_CIUDADANAS,Z_INGLES,NIVEL_DESEMPENO_GLOBAL,PERCENTIL_GLOBAL,RATIO_LECTURA_MATEMATICAS,GRUPO_ESTRATO
0,8,1,0,0,0,1,15,15,0,68,66,61,61,65.0,320,64.2,3.1144823004794873,7.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,0,0,30,0,alto,1.5112116387774364,1.273554890420923,1.0305321538842407,1.01365980944709,1.1885483142665612,Alto,88.76666666666667,1.0303030303030303,bajo
0,18,1,0,0,0,1,45,15,0,55,46,47,52,48.0,249,49.6,3.7815340802378072,9.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,0,60,0,medio,0.2079244353737827,-0.41640648221830573,-0.3084009174248634,0.26571449749170545,-0.2973555938472454,Bajo,48.9,1.1956521739130435,bajo
0,15,2,1,1,1,2,45,45,0,54,54,48,48,49.0,254,50.6,3.1304951684997055,6.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,90,0,medio,0.10767157357350166,0.25957806683738577,-0.21276284090278455,-0.06670564115513211,-0.20994948160525678,Medio,51.9,1.0,medio
0,13,0,0,1,0,1,90,180,0,43,35,45,43,49.0,210,43.0,5.0990195135927845,14.0,PUNT_INGLES,PUNT_MATEMATICAS,0,1,270,0,medio,-0.9951099062295898,-1.3458852371698815,-0.49967707046902116,-0.4822308144636791,-0.20994948160525678,Bajo,21.96666666666667,1.2285714285714286,bajo
0,18,4,1,1,1,2,90,15,0,64,40,46,60,52.0,262,52.4,9.838699100999074,24.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,3,105,0,medio,1.110200191576312,-0.9233948940100744,-0.40403899394694226,0.9305547747853806,0.05226885512070911,Medio,56.96666666666667,1.6,alto
1,15,3,1,1,1,1,0,180,0,60,62,57,56,58.0,293,58.6,2.4083189157584592,6.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,1,3,180,0,medio,0.709188744375188,0.9355626158930772,0.6479798477959252,0.598134636138543,0.5767055285726409,Medio,76.96666666666667,0.967741935483871,medio
0,11,2,0,0,0,1,0,45,0,51,40,37,40,35.0,207,40.6,6.18869937870632,16.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,0,45,0,bajo,-0.19308701182734148,-0.9233948940100744,-1.264781682645652,-0.7315459184488072,-1.4336350529930975,Bajo,19.566666666666666,1.275,medio
0,10,1,1,1,1,2,15,180,0,45,42,44,34,48.0,209,42.6,5.272570530585627,14.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,195,0,medio,-0.7946041826290278,-0.7543987567461514,-0.5953151469911,-1.2301761264190636,-0.2973555938472454,Bajo,21.166666666666668,1.0714285714285714,bajo
1,2,1,1,1,1,1,0,180,0,56,59,54,61,46.0,283,55.2,5.805170109479997,15.0,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,1,3,180,0,medio,0.3081772971740637,0.6820684099971929,0.36106561822968863,1.01365980944709,-0.4721678183312227,Medio,71.46666666666667,0.9491525423728814,bajo
1,15,1,1,1,1,1,15,180,0,62,57,57,60,60.0,295,59.2,2.1679483388678804,5.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,3,195,0,medio,0.90969446797575,0.51307227273327,0.6479798477959252,0.9305547747853806,0.7515177530566182,Medio,77.96666666666667,1.087719298245614,bajo
0,5,1,0,1,0,1,0,15,1,40,22,35,31,41.0,163,33.8,7.726577508832743,19.0,PUNT_INGLES,PUNT_MATEMATICAS,0,1,15,1,medio,-1.295868491630433,-2.4443601293853803,-1.4560578356898097,-1.4794912304041918,-0.9091983795411658,Bajo,1.633333333333333,1.8181818181818181,bajo
0,21,4,1,1,1,1,15,180,0,49,47,42,46,55.0,233,47.8,4.764451699828638,13.0,PUNT_INGLES,PUNT_C_NATURALES,1,3,195,0,medio,-0.3935927354279036,-0.33190841358634426,-0.7865913000352577,-0.2329157104785509,0.314487191846675,Bajo,37.96666666666667,1.0425531914893618,alto
0,6,4,1,0,0,0,15,45,0,53,61,57,52,59.0,280,56.4,3.847076812334269,9.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,1,60,0,medio,0.007418711773220604,0.8510645472611158,0.6479798477959252,0.26571449749170545,0.6641116408146295,Medio,69.3,0.8688524590163934,alto
0,22,1,0,0,0,2,15,0,1,52,45,53,47,53.0,248,50.0,3.7416573867739413,8.0,PUNT_C_NATURALES,PUNT_MATEMATICAS,0,0,15,1,medio,-0.09283415002706044,-0.5009045508502672,0.2654275417076098,-0.14981067581684152,0.13967496736269774,Bajo,48.3,1.1555555555555554,bajo
0,15,3,1,1,1,1,15,120,0,58,57,48,55,55.0,273,54.6,3.911521443121589,10.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,135,0,medio,0.5086830207746258,0.51307227273327,-0.21276284090278455,0.5150296014768336,0.314487191846675,Medio,64.43333333333334,1.0175438596491229,medio
1,10,3,1,1,0,0,0,120,0,50,55,49,45,50.0,249,49.8,3.5637059362410923,10.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,1,2,120,0,medio,-0.29333987362762254,0.3440761354693472,-0.11712476438070567,-0.3160207451402603,-0.12254336936326815,Bajo,48.9,0.9090909090909091,medio
0,4,3,0,0,0,0,15,0,0,61,47,61,58,38.0,277,53.0,10.173494974687902,23.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,0,15,0,bajo,0.809441606175469,-0.33190841358634426,1.0305321538842407,0.7643447054619619,-1.1714167162671316,Medio,66.73333333333333,1.297872340425532,medio
0,25,4,1,1,1,1,45,180,0,54,52,41,37,63.0,237,49.4,10.4546640309481,26.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,225,0,alto,0.10767157357350166,0.0905819295734629,-0.8822293765573366,-0.9808610224339355,1.013736089782584,Bajo,40.8,1.0384615384615385,alto
0,19,1,1,1,1,0,0,180,1,59,65,62,64,58.0,311,61.6,3.0495901363953815,7.0,PUNT_MATEMATICAS,PUNT_INGLES,1,3,180,1,medio,0.6089358825749068,1.1890568217889614,1.1261702304063195,1.2629749134322181,0.5767055285726409,Alto,85.5,0.9076923076923077,bajo
0,20,2,0,0,0,1,0,45,0,46,41,39,36,39.0,202,40.2,3.701351104664349,10.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,0,45,0,bajo,-0.6943513208287467,-0.8388968253781128,-1.0735055296014944,-1.0639660570956448,-1.084010604025143,Bajo,16.3,1.1219512195121952,medio
1,5,4,1,0,1,2,0,15,0,46,43,40,31,45.0,202,41.0,6.041522986797286,15.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,2,15,0,medio,-0.6943513208287467,-0.66990068811419,-0.9778674530794155,-1.4794912304041918,-0.5595739305732113,Bajo,16.3,1.069767441860465,alto
1,4,3,1,1,1,1,90,180,0,59,53,51,47,75.0,271,57.0,10.954451150103322,28.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,270,0,alto,0.6089358825749068,0.17507999820542433,0.07415138866345206,-0.14981067581684152,2.0626094366864476,Medio,62.96666666666667,1.1132075471698113,medio
1,21,2,0,1,0,2,15,120,0,63,59,61,62,50.0,302,59.0,5.244044240850758,13.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,1,135,0,medio,1.009947329776031,0.6820684099971929,1.0305321538842407,1.0967648441087994,-0.12254336936326815,Alto,81.2,1.0677966101694916,medio
0,2,1,1,0,0,0,15,180,0,32,33,36,36,34.0,171,34.2,1.7888543819998317,4.0,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,0,1,195,0,bajo,-2.0978913860326815,-1.5148813744338043,-1.360419759167731,-1.0639660570956448,-1.5210411652350861,Bajo,3.266666666666666,0.9696969696969697,bajo
1,20,3,1,1,0,2,15,120,0,52,38,37,45,48.0,217,44.0,6.442049363362563,15.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,2,135,0,medio,-0.09283415002706044,-1.0923910312739973,-1.264781682645652,-0.3160207451402603,-0.2973555938472454,Bajo,25.900000000000002,1.368421052631579,medio
0,22,1,0,0,0,1,90,15,0,56,53,49,39,52.0,247,49.8,6.534523701081816,17.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,0,105,0,medio,0.3081772971740637,0.17507999820542433,-0.11712476438070567,-0.8146509531105167,0.05226885512070911,Bajo,47.56666666666667,1.0566037735849056,bajo
0,15,3,1,1,1,2,90,180,0,58,54,55,52,58.0,275,55.4,2.6076809620810595,6.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,270,0,medio,0.5086830207746258,0.25957806683738577,0.45670369475176753,0.26571449749170545,0.5767055285726409,Medio,65.36666666666666,1.0740740740740742,medio
0,7,1,0,0,0,1,15,15,1,43,33,28,42,36.0,182,36.4,6.268971207462991,15.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,0,0,30,1,bajo,-0.9951099062295898,-1.5148813744338043,-2.125524371344362,-0.5653358491253885,-1.346228940751109,Bajo,6.566666666666666,1.303030303030303,bajo
0,15,2,1,1,1,2,0,15,0,48,39,40,34,46.0,203,41.4,5.639148871948674,14.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,15,0,medio,-0.4938455972281846,-1.0078929626420357,-0.9778674530794155,-1.2301761264190636,-0.4721678183312227,Bajo,17.266666666666666,1.2307692307692308,medio
1,15,1,1,1,1,1,15,120,0,45,37,41,42,51.0,210,43.2,5.215361924162119,14.0,PUNT_INGLES,PUNT_MATEMATICAS,1,3,135,0,medio,-0.7946041826290278,-1.1768890999059587,-0.8822293765573366,-0.5653358491253885,-0.03513725712127952,Bajo,21.96666666666667,1.2162162162162162,bajo
0,2,1,1,1,1,1,90,120,0,50,54,51,47,54.0,254,51.2,2.949576240750525,7.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,1,3,210,0,medio,-0.29333987362762254,0.25957806683738577,0.07415138866345206,-0.14981067581684152,0.22708107960468638,Medio,51.9,0.9259259259259259,bajo
0,4,2,1,1,0,1,15,180,0,57,61,61,60,56.0,297,59.0,2.345207879911715,5.0,PUNT_MATEMATICAS,PUNT_INGLES,1,2,195,0,medio,0.4084301589743448,0.8510645472611158,1.0305321538842407,0.9305547747853806,0.40189330408866364,Medio,79.03333333333333,0.9344262295081968,medio
0,14,2,1,1,0,1,15,120,0,57,58,60,63,53.0,295,58.2,3.7013511046643495,10.0,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,1,2,135,0,medio,0.4084301589743448,0.5975703413652315,0.9348940773621618,1.1798698787705089,0.13967496736269774,Medio,77.96666666666667,0.9827586206896551,medio
0,25,2,1,1,1,1,45,45,0,64,51,46,56,57.0,272,54.8,6.760177512462228,18.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,90,0,medio,1.110200191576312,0.006083860941501454,-0.40403899394694226,0.598134636138543,0.48929941633065227,Medio,63.7,1.2549019607843137,medio
1,2,3,1,1,1,2,0,180,0,45,38,47,32,41.0,203,40.6,5.9413803110051795,15.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,1,3,180,0,medio,-0.7946041826290278,-1.0923910312739973,-0.3084009174248634,-1.3963861957424824,-0.9091983795411658,Bajo,17.266666666666666,1.1842105263157894,medio
0,2,1,0,0,1,0,0,0,0,50,43,41,46,39.0,223,43.8,4.324349662087931,11.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,1,0,0,bajo,-0.29333987362762254,-0.66990068811419,-0.8822293765573366,-0.2329157104785509,-1.084010604025143,Bajo,30.033333333333335,1.1627906976744187,bajo
1,31,1,0,1,1,0,15,45,0,53,44,44,42,52.0,231,47.0,5.0990195135927845,11.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,2,60,0,medio,0.007418711773220604,-0.5854026194822286,-0.5953151469911,-0.5653358491253885,0.05226885512070911,Bajo,36.0,1.2045454545454546,bajo
1,4,1,0,0,0,2,15,15,0,56,45,56,62,62.0,277,56.2,6.942621983083913,17.0,PUNT_SOCIALES_CIUDADANAS,PUNT_MATEMATICAS,0,0,30,0,alto,0.3081772971740637,-0.5009045508502672,0.5523417712738464,1.0967648441087994,0.9263299775405954,Medio,66.73333333333333,1.2444444444444445,bajo
0,2,2,0,1,0,1,120,180,1,55,38,49,53,48.0,243,48.6,6.58027355054484,17.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,1,300,1,medio,0.2079244353737827,-1.0923910312739973,-0.11712476438070567,0.3488195321534149,-0.2973555938472454,Bajo,44.733333333333334,1.4473684210526316,medio
1,13,1,0,0,0,1,15,15,0,37,50,42,30,43.0,200,40.4,7.436396977031283,20.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,0,30,0,medio,-1.596627077031276,-0.07841420769045998,-0.7865913000352577,-1.5625962650659013,-0.7343861550571885,Bajo,15.266666666666667,0.74,bajo
0,15,1,1,1,0,0,45,15,0,62,60,65,69,63.0,320,63.8,3.420526275297414,9.0,PUNT_SOCIALES_CIUDADANAS,PUNT_MATEMATICAS,1,2,60,0,alto,0.90969446797575,0.7665664786291544,1.413084459972556,1.6785000867407651,1.013736089782584,Alto,88.76666666666667,1.0333333333333334,bajo
1,18,1,1,1,1,2,45,45,0,59,62,68,58,60.0,308,61.4,3.974921382870358,10.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,1,3,90,0,medio,0.6089358825749068,0.9355626158930772,1.6999986895387929,0.7643447054619619,0.7515177530566182,Alto,84.39999999999999,0.9516129032258065,bajo
1,2,2,1,0,1,1,15,120,1,44,35,35,36,48.0,192,39.6,6.024948132556827,13.0,PUNT_INGLES,PUNT_MATEMATICAS,0,2,135,1,medio,-0.8948570444293088,-1.3458852371698815,-1.4560578356898097,-1.0639660570956448,-0.2973555938472454,Bajo,11.166666666666666,1.2571428571428571,medio
1,28,2,1,0,1,1,0,180,0,61,65,61,60,58.0,307,61.0,2.5495097567963922,7.0,PUNT_MATEMATICAS,PUNT_INGLES,0,2,180,0,medio,0.809441606175469,1.1890568217889614,1.0305321538842407,0.9305547747853806,0.5767055285726409,Alto,83.96666666666667,0.9384615384615385,medio
0,15,2,1,1,1,0,15,120,0,59,55,51,50,66.0,273,56.2,6.534523701081817,16.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,135,0,alto,0.6089358825749068,0.3440761354693472,0.07415138866345206,0.09950442816828668,1.2759544265085498,Medio,64.43333333333334,1.0727272727272728,medio
0,2,2,1,1,0,2,15,180,0,46,32,37,39,44.0,195,39.6,5.594640292279745,14.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,2,195,0,medio,-0.6943513208287467,-1.5993794430657657,-1.264781682645652,-0.8146509531105167,-0.6469800428151999,Bajo,12.933333333333334,1.4375,medio
1,29,2,0,1,0,1,45,15,0,65,79,72,79,65.0,365,72.0,7.0,14.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,0,1,60,0,alto,1.2104530533765931,2.3720297826364214,2.082550995627108,2.5095504333578593,1.1885483142665612,Superior,98.5,0.8227848101265823,medio
0,15,3,1,1,1,1,0,45,0,51,57,60,50,56.0,273,54.8,4.207136793592526,10.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,1,3,45,0,medio,-0.19308701182734148,0.51307227273327,0.9348940773621618,0.09950442816828668,0.40189330408866364,Medio,64.43333333333334,0.8947368421052632,medio
0,9,2,1,1,0,1,0,15,0,61,65,62,64,65.0,316,63.4,1.816590212458495,4.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,2,15,0,alto,0.809441606175469,1.1890568217889614,1.1261702304063195,1.2629749134322181,1.1885483142665612,Alto,87.46666666666667,0.9384615384615385,medio
1,15,2,1,1,1,2,15,180,0,48,51,50,38,52.0,236,47.8,5.674504383644443,14.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,1,3,195,0,medio,-0.4938455972281846,0.006083860941501454,-0.02148668785862681,-0.8977559877722261,0.05226885512070911,Bajo,40.13333333333333,0.9411764705882353,medio
1,25,3,1,1,1,2,45,120,0,44,46,44,47,50.0,228,46.2,2.4899799195977463,6.0,PUNT_INGLES,PUNT_LECTURA_CRITICA,1,3,165,0,medio,-0.8948570444293088,-0.41640648221830573,-0.5953151469911,-0.14981067581684152,-0.12254336936326815,Bajo,34.03333333333333,0.9565217391304348,medio
0,15,2,1,1,0,1,90,45,0,66,55,63,62,54.0,305,60.0,5.244044240850758,12.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,1,2,135,0,medio,1.3107059151768743,0.3440761354693472,1.2218083069283985,1.0967648441087994,0.22708107960468638,Alto,82.69999999999999,1.2,medio
0,13,1,0,0,0,1,45,15,0,51,51,53,40,46.0,243,48.2,5.263078946776307,13.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,0,0,60,0,medio,-0.19308701182734148,0.006083860941501454,0.2654275417076098,-0.7315459184488072,-0.4721678183312227,Bajo,44.733333333333334,1.0,bajo
0,28,1,1,1,1,2,90,120,0,52,63,62,57,67.0,296,60.2,5.805170109479997,15.0,PUNT_INGLES,PUNT_LECTURA_CRITICA,1,3,210,0,alto,-0.09283415002706044,1.0200606845250386,1.1261702304063195,0.6812396708002525,1.3633605387505385,Medio,78.5,0.8253968253968254,bajo
0,2,2,1,1,1,1,45,45,0,38,43,48,40,38.0,210,41.4,4.219004621945797,10.0,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,1,3,90,0,bajo,-1.4963742152309951,-0.66990068811419,-0.21276284090278455,-0.7315459184488072,-1.1714167162671316,Bajo,21.96666666666667,0.8837209302325582,medio
0,15,3,1,1,0,2,15,45,0,46,34,42,42,40.0,205,40.8,4.3817804600413295,12.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,1,2,60,0,bajo,-0.6943513208287467,-1.430383305801843,-0.7865913000352577,-0.5653358491253885,-0.9966044917831545,Bajo,18.566666666666666,1.3529411764705883,medio
0,18,1,0,1,1,1,15,15,0,47,47,51,38,38.0,226,44.2,5.890670590009256,13.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,0,2,30,0,bajo,-0.5940984590284657,-0.33190841358634426,0.07415138866345206,-0.8977559877722261,-1.1714167162671316,Bajo,32.13333333333333,1.0,bajo
1,29,3,0,0,0,1,15,15,0,46,31,39,31,30.0,181,35.4,6.9498201415576215,16.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,0,0,30,0,bajo,-0.6943513208287467,-1.6838775116977271,-1.0735055296014944,-1.4794912304041918,-1.8706656142030407,Bajo,6.133333333333333,1.4838709677419355,medio
0,13,1,0,1,1,1,45,15,0,45,42,37,33,49.0,200,41.2,6.340346993658944,16.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,0,2,60,0,medio,-0.7946041826290278,-0.7543987567461514,-1.264781682645652,-1.313281161080773,-0.20994948160525678,Bajo,15.266666666666667,1.0714285714285714,bajo
0,9,1,0,1,1,1,0,15,0,35,32,37,24,39.0,163,33.4,5.856620185738529,15.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,0,2,15,0,bajo,-1.7971328006318381,-1.5993794430657657,-1.264781682645652,-2.061226473036158,-1.084010604025143,Bajo,1.633333333333333,1.09375,bajo
1,2,2,0,0,0,0,15,120,0,68,61,61,74,56.0,326,64.0,7.035623639735144,18.0,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,0,0,135,0,medio,1.5112116387774364,0.8510645472611158,1.0305321538842407,2.094025260049312,0.40189330408866364,Alto,90.96666666666667,1.1147540983606556,medio
0,25,2,1,1,1,1,90,120,0,65,53,50,51,59.0,275,55.6,6.308724118235002,15.0,PUNT_LECTURA_CRITICA,PUNT_C_NATURALES,1,3,210,0,medio,1.2104530533765931,0.17507999820542433,-0.02148668785862681,0.18260946282999607,0.6641116408146295,Medio,65.36666666666666,1.2264150943396226,medio
1,19,2,0,1,1,1,15,15,0,57,46,52,46,47.0,250,49.6,4.827007354458868,11.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,2,30,0,medio,0.4084301589743448,-0.41640648221830573,0.16978946518553092,-0.2329157104785509,-0.38476170608923405,Bajo,49.6,1.2391304347826086,medio
0,15,2,1,1,1,0,15,180,0,62,61,56,67,55.0,305,60.2,4.868264577855234,12.0,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,1,3,195,0,medio,0.90969446797575,0.8510645472611158,0.5523417712738464,1.5122900174173464,0.314487191846675,Alto,82.69999999999999,1.0163934426229508,medio
1,15,3,1,1,1,1,15,45,0,57,53,50,43,51.0,254,50.8,5.118593556827891,14.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,1,3,60,0,medio,0.4084301589743448,0.17507999820542433,-0.02148668785862681,-0.4822308144636791,-0.03513725712127952,Medio,51.9,1.0754716981132075,medio
0,18,2,1,1,0,0,0,180,1,56,46,45,38,36.0,227,44.2,7.886697661252141,20.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,1,2,180,1,bajo,0.3081772971740637,-0.41640648221830573,-0.49967707046902116,-0.8977559877722261,-1.346228940751109,Bajo,33.0,1.2173913043478262,medio
0,2,2,0,1,0,1,0,120,1,49,58,56,60,56.0,279,55.8,4.147288270665544,11.0,PUNT_SOCIALES_CIUDADANAS,PUNT_LECTURA_CRITICA,0,1,120,1,medio,-0.3935927354279036,0.5975703413652315,0.5523417712738464,0.9305547747853806,0.40189330408866364,Medio,68.60000000000001,0.8448275862068966,medio
1,10,1,0,0,0,2,0,15,0,51,51,55,58,55.0,269,54.0,3.0,7.0,PUNT_SOCIALES_CIUDADANAS,PUNT_LECTURA_CRITICA,0,0,15,0,medio,-0.19308701182734148,0.006083860941501454,0.45670369475176753,0.7643447054619619,0.314487191846675,Medio,61.9,1.0,bajo
0,30,2,1,1,1,1,15,120,0,59,56,57,54,53.0,281,55.8,2.3874672772626644,6.0,PUNT_LECTURA_CRITICA,PUNT_INGLES,1,3,135,0,medio,0.6089358825749068,0.42857420410130864,0.6479798477959252,0.43192456681512426,0.13967496736269774,Medio,69.89999999999999,1.0535714285714286,medio
1,31,2,0,0,0,1,15,15,1,46,45,38,31,34.0,198,38.8,6.6105975524153635,15.0,PUNT_LECTURA_CRITICA,PUNT_SOCIALES_CIUDADANAS,0,0,30,1,bajo,-0.6943513208287467,-0.5009045508502672,-1.1691436061235732,-1.4794912304041918,-1.5210411652350861,Bajo,14.266666666666666,1.0222222222222221,medio
0,2,2,0,0,1,1,45,0,0,40,37,38,38,43.0,193,39.2,2.3874672772626644,6.0,PUNT_INGLES,PUNT_MATEMATICAS,0,1,45,0,medio,-1.295868491630433,-1.1768890999059587,-1.1691436061235732,-0.8977559877722261,-0.7343861550571885,Bajo,11.833333333333334,1.0810810810810811,medio
0,6,2,0,1,0,1,15,45,0,45,49,49,46,49.0,237,47.6,1.9493588689617927,4.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,0,1,60,0,medio,-0.7946041826290278,-0.16291227632242142,-0.11712476438070567,-0.2329157104785509,-0.20994948160525678,Bajo,40.8,0.9183673469387755,medio
0,2,2,1,1,1,2,0,180,0,45,54,49,30,47.0,223,45.0,9.027735042633894,24.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,1,3,180,0,medio,-0.7946041826290278,0.25957806683738577,-0.11712476438070567,-1.5625962650659013,-0.38476170608923405,Bajo,30.033333333333335,0.8333333333333334,medio
1,28,4,1,1,1,1,45,120,0,61,70,66,63,68.0,326,65.6,3.6469165057620936,9.0,PUNT_MATEMATICAS,PUNT_LECTURA_CRITICA,1,3,165,0,alto,0.809441606175469,1.6115471649487687,1.508722536494635,1.1798698787705089,1.4507666509925272,Alto,90.96666666666667,0.8714285714285714,alto
1,28,1,0,1,0,1,15,120,1,58,52,58,52,54.0,275,54.8,3.03315017762062,6.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,1,135,1,medio,0.5086830207746258,0.0905819295734629,0.7436179243180041,0.26571449749170545,0.22708107960468638,Medio,65.36666666666666,1.1153846153846154,bajo
0,26,2,0,1,0,1,45,120,0,48,46,45,46,49.0,232,46.8,1.6431676725154982,4.0,PUNT_INGLES,PUNT_C_NATURALES,0,1,165,0,medio,-0.4938455972281846,-0.41640648221830573,-0.49967707046902116,-0.2329157104785509,-0.20994948160525678,Bajo,36.833333333333336,1.0434782608695652,medio
1,20,4,0,1,0,1,15,0,0,46,45,45,44,47.0,226,45.4,1.1401754250991378,3.0,PUNT_INGLES,PUNT_SOCIALES_CIUDADANAS,0,1,15,0,medio,-0.6943513208287467,-0.5009045508502672,-0.49967707046902116,-0.39912577980196967,-0.38476170608923405,Bajo,32.13333333333333,1.0222222222222221,alto
1,15,1,0,1,0,2,15,0,0,46,51,55,54,54.0,258,52.0,3.6742346141747673,9.0,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,0,1,15,0,medio,-0.6943513208287467,0.006083860941501454,0.45670369475176753,0.43192456681512426,0.22708107960468638,Medio,54.400000000000006,0.9019607843137255,bajo
0,14,3,1,1,1,2,90,180,0,48,50,56,43,47.0,245,48.8,4.764451699828638,13.0,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,1,3,270,0,medio,-0.4938455972281846,-0.07841420769045998,0.5523417712738464,-0.4822308144636791,-0.38476170608923405,Bajo,46.0,0.96,medio
0,15,2,0,1,0,1,45,45,0,52,41,44,46,55.0,232,47.6,5.770615218501403,14.0,PUNT_INGLES,PUNT_MATEMATICAS,0,1,90,0,medio,-0.09283415002706044,-0.8388968253781128,-0.5953151469911,-0.2329157104785509,0.314487191846675,Bajo,36.833333333333336,1.2682926829268293,medio
0,20,1,0,0,0,1,45,120,0,47,30,39,38,40.0,193,38.8,6.058052492344383,17.0,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,0,0,165,0,bajo,-0.5940984590284657,-1.7683755803296886,-1.0735055296014944,-0.8977559877722261,-0.9966044917831545,Bajo,11.833333333333334,1.5666666666666667,bajo
0,10,1,0,1,0,1,15,15,0,45,46,40,35,46.0,209,42.4,4.827007354458868,11.0,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,0,1,30,0,medio,-0.7946041826290278,-0.41640648221830573,-0.9778674530794155,-1.1470710917573543,-0.4721678183312227,Bajo,21.166666666666668,0.9782608695652174,bajo
